EpiOrStroma	Mean.Layer.1	Mean.Layer.2	Mean.Layer.3	Standard.deviation.Layer.1	Standard.deviation.Layer.2	Standard.deviation.Layer.3	Skewness.Layer.1	Skewness.Layer.2	Skewness.Layer.3	Ratio.Layer.1	Ratio.Layer.2	Ratio.Layer.3	Min..pixel.value.Layer.1	Min..pixel.value.Layer.2	Min..pixel.value.Layer.3	Max..pixel.value.Layer.1	Max..pixel.value.Layer.2	Max..pixel.value.Layer.3	Mean.of.inner.border.Layer.1	Mean.of.inner.border.Layer.2	Mean.of.inner.border.Layer.3	Mean.of.outer.border.Layer.1	Mean.of.outer.border.Layer.2	Mean.of.outer.border.Layer.3	Border.Contrast.Layer.1	Border.Contrast.Layer.2	Border.Contrast.Layer.3	Contrast.to.neighbor.pixels.Layer.1..3.	Contrast.to.neighbor.pixels.Layer.2..3.	Contrast.to.neighbor.pixels.Layer.3..3.	Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.	Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.	Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.	StdDev..to.neighbor.pixels.Layer.1..3.	StdDev..to.neighbor.pixels.Layer.2..3.	StdDev..to.neighbor.pixels.Layer.3..3.	Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.	Mean.Diff..to.neighbors.Layer.1..0.	Mean.Diff..to.neighbors.Layer.2..0.	Mean.Diff..to.neighbors.Layer.3..0.	Mean.Diff..to.neighbors..abs..Layer.1..0.	Mean.Diff..to.neighbors..abs..Layer.2..0.	Mean.Diff..to.neighbors..abs..Layer.3..0.	Rel..border.to.brighter.objects.Layer.1	Rel..border.to.brighter.objects.Layer.2	Rel..border.to.brighter.objects.Layer.3	Mean.diff..to.scene.Layer.1	Mean.diff..to.scene.Layer.2	Mean.diff..to.scene.Layer.3	Ratio.to.scene.Layer.1	Ratio.to.scene.Layer.2	Ratio.to.scene.Layer.3	HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.	Area..Pxl.	Border.length..Pxl.	Length..mu_m.	Length.Width	Number.of.pixels	Rel..Border.to.Image.Border	Volume..Pxl.	Width..mu_m.	Asymmetry	Border.index	Compactness	Density	Elliptic.Fit	Radius.of.largest.enclosed.ellipse	Radius.of.smallest.enclosing.ellipse	Rectangular.Fit	Roundness	Shape.index	Area..excluding.inner.polygons...Pxl.	Area..including.inner.polygons...Pxl.	Average.length.of.edges..polygon...Pxl.	Compactness..polygon.	Length.of.longest.edge..polygon...Pxl.	Number.of.edges..polygon.	Number.of.inner.objects..polygon.	Perimeter..polygon...Pxl.	Stddev.of.length.of.edges..polygon...Pxl.	Mean.of.sub.objects..stddev.Layer.1..1.	Area.of.sub.objects..mean..1...Pxl.	Area.of.sub.objects..stddev..1...Pxl.	Density.of.sub.objects..mean..1.	Density.of.sub.objects..stddev..1.	Asymmetry.of.sub.objects..mean..1.	Asymmetry.of.sub.objects..stddev..1.	Direction.of.sub.objects..mean..1.	Direction.of.sub.objects..stddev..1.	GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..	GLCM.Contrast..quick.8.11..Layer.1..all.dir..	GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..	GLCM.Entropy..quick.8.11..Layer.1..all.dir..	GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..	GLCM.Mean..quick.8.11..Layer.1..all.dir..	GLCM.StdDev..quick.8.11..Layer.1..all.dir..	GLCM.Correlation..quick.8.11..Layer.1..all.dir..	Number.of.sub.objects.Nucleus..1.	Number.of.sub.objects.Dark..1.	Area.of.sub.objects.Nucleus..1...Pxl.	Area.of.sub.objects.Dark..1...Pxl.	Rel..area.of.sub.objects.Nucleus..1.	Rel..area.of.sub.objects.Dark..1.	Rel..area.of.sub.objects.unclassified..1.
1	162.72106687	108.22894712	197.72740837	43.141528994	48.008350612	34.835669181	-0.41562440857	0.052165761078	-0.58097353578	0.34719203252	0.23092417505	0.42188379243	8	0	50	255	244	255	165.53185956	119.84915475	198.3289987	176.56595092	133.38496933	205.03527607	-7.226744186	-8.2069767442	-4.888372093	10.244165465	-35.914986957	11.120813043	93.099201172	115.01780882	71.454009682	55.351765251	68.169072473	42.779160201	139.0625	66.8125	181.625	21.724032631	21.734818696	23.398384025	0.15621776274	0.32531066336	0.12882799188	-25.586638392	-38.276941231	-16.830043447	38.958238009	55.693986788	25.504106696	0.51744186047	0.51744186047	0.51744186047	-20.607393044	-35.742893401	-10.660708499	0.88759304991	0.75173691417	0.94884205175	0.76814349465	10723	994	1.99e+08	1.932038835	10723	0.13480885312	10723	1.03e+08	0.5302884669	2.2694063927	1.9114986478	2.0413527593	0.61260841183	0.60999166326	1.5368500878	0.80278090467	0.92685842455	2.3997623759	10729.5	10729.5	7.933829068	0.18363833629	134	108	0	856.85353934	12.984487683	29.867750236	297.86111111	231.88468791	1.6326504232	0.33867445867	0.60301034581	0.22954664923	0.46202345464	46.321802886	0.050059461614	706.87553717	19.47281982	9.4909626661	0.00010381724357	162.92792712	43.413845068	0.90137459852	12	20	4650	3673	0.4336473002	0.34253473841	0.22381796139
1	153.68623348	104.29647577	190.44834802	57.874546343	67.31842104	44.231058535	-0.057974471377	0.25684802548	-0.32091357121	0.34271986962	0.23258084845	0.42469928193	8	0	35	255	251	255	161.14041096	109.8847032	193.98173516	173.67460317	122.35487528	205.14399093	-9.5960884354	-9.5595238095	-8.8418367347	-196.29643465	-370.75301469	-102.86199537	106.29387147	135.15686379	79.335228381	58.237513671	78.079393449	42.774760379	186.75	130.3125	214.4375	23.317107454	24.0304982	23.28080956	0.12485733576	0.18440670082	0.10856687641	-22.199811967	-22.223671349	-15.102541637	32.377191829	42.776709396	21.923260039	0.71258503401	0.40646258503	0.71258503401	-29.642226429	-39.675364753	-17.939768856	0.8383108305	0.724422744	0.91391174734	0.76221451804	9080	1176	266513070.1	2.7405934146	9080	0	9080	97246482.704	0.80848707948	2.7222222222	2.8543456676	1.3720982205	0.26651982379	0.0050260019503	1.9420647956	0.60188820084	1.9370387936	3.0853497792	9097	9097	7.1406360476	0.12121144743	25.019992006	136	0	971.12650248	4.4882885376	38.318417456	324.28571429	409.44979259	1.6343261864	0.3928137097	0.57536258009	0.24802148515	60.586168637	34.378242865	0.04843505943	1004.7305311	23.227510351	9.7432625681	0.00012212288019	153.24900692	57.655323265	0.92134329298	11	15	3529	2853	0.38865638767	0.31420704846	0.29713656388
1	168.47598454	122.23081712	200.39853221	53.732951039	64.865363602	40.827732608	-0.277928317	0.12875622832	-0.59480884001	0.34305468282	0.24888920704	0.40805611015	7	0	40	255	255	255	174.55515695	129.6206278	204.66008969	183.89552239	140.49712974	210.35706085	-6.4901960784	-7.7950089127	-3.9786096257	-144.49710024	-243.18281689	-63.546110302	103.05795235	147.72037062	74.896762827	55.479203349	81.628295516	40.806878291	213.0625	185	223.5625	21.454803512	21.880356487	17.345636159	0.10069722974	0.11827219723	0.077587413626	-15.210967416	-17.722366719	-8.9252092402	40.133880796	60.309918816	28.228599103	0.48128342246	0.48128342246	0.48128342246	-14.852475374	-21.741023409	-7.9895846672	0.91898434438	0.8489911407	0.9616600755	0.76526911263	30522	1374	3.47e+08	1.938547486	30522	0.18340611354	30522	1.79e+08	0.27255774709	1.8567567568	2.0350239172	2.2215183594	0.57506061202	0.60979746097	1.6236976072	0.76302180357	1.0139001462	1.966166297	30484	30484	8.7138323238	0.26490639224	252	138	0	1202.5088607	21.327399091	33.092820703	423.91666667	693.62613509	1.5999921455	0.34846549235	0.6036783397	0.23993837466	92.256569469	46.596961957	0.059175697795	789.93682296	20.33206043	9.7312311937	0.00013472587998	167.9024998	53.473737449	0.92837067835	20	45	7796	11483	0.25542231833	0.37622043116	0.36835725051
1	150.24306048	96.827461841	190.26328331	51.754740319	60.119959497	39.532754124	0.13648034266	0.53704367973	-0.11330275278	0.3435432124	0.22140401815	0.43505276945	10	0	58	255	254	255	163.26710098	112.59066232	197.12703583	172.11970979	122.48004837	204.36275695	-8.1705989111	-9.2749546279	-6.4800362976	-267.58859877	-564.87696174	-130.07602152	98.272678585	131.51803849	71.947230437	53.447050018	77.122034426	38.216486551	136.6875	76.6875	182.8125	28.56509835	28.895758231	29.952501461	0.20898105789	0.37679880334	0.16384274303	-34.481593124	-42.77358785	-22.569005359	35.846606445	47.140827832	23.302326455	0.81941923775	0.5889292196	0.81941923775	-33.085399434	-47.144378683	-18.124833561	0.81952938758	0.6725444468	0.91302367029	0.76194703807	15527	1188	245052430.04	1.9201621216	15527	0.072390572391	15527	127620697.9	0.76554173301	2.2585551331	2.0141535483	1.6828200867	0.39717910736	0.40759759496	1.7611266346	0.68388970046	1.3535290396	2.3834863704	15570	15570	7.1961231992	0.19276687932	86	140	0	1007.4572479	7.7004220786	40.895084614	323.47916667	197.67081111	1.5848016607	0.39607802681	0.62279513651	0.23977681513	3.5566696653	43.618042248	0.05016608061	808.5320644	20.995335571	9.7385994873	8.8845237036e-05	150.11978172	51.559252232	0.92082916048	13	30	5716	7332	0.36813292974	0.47220969923	0.15965737103
1	145.34870299	86.408701719	185.85247669	48.119085243	51.713822349	40.226383278	0.048477683245	0.54924232274	-0.27065725837	0.3480490033	0.20691249314	0.44503850357	0	0	28	255	250	255	142.83119658	85.697649573	177.3974359	178.24117647	122.13294118	209.16941176	-35.67768595	-37.080808081	-32.355371901	-151.14978108	-338.33001787	-80.155855542	87.38927094	98.080084587	68.914678677	51.837689705	62.514255564	39.915511606	158.25	95.4375	192.375	44.165172931	42.816423178	39.995116889	0.27908482105	0.44863311778	0.20790184218	-22.777053899	-30.452011419	-15.504048502	28.075341645	36.560931435	19.655740357	0.90909090909	0.74471992654	0.90909090909	-37.979756922	-57.563138805	-22.535640182	0.79283218252	0.60017779452	0.89185736442	0.76544945671	15767	1194	225811009.54	1.3649459715	15767	0.087939698492	15767	165435859.19	0.45203607818	2.3411764706	2.369330778	2.0131827512	0.50986237077	0.49627968425	1.7646949548	0.71906917155	1.2684152706	2.3772223332	15809	15809	7.5184427496	0.18453871319	105	138	0	1037.5450994	9.3821061904	36.61260071	335.46808511	275.57953256	1.6734782827	0.36996135631	0.55779289105	0.246903323	89.568476866	49.007541294	0.044321958529	1013.0776238	23.431814541	9.8030478415	8.0055305297e-05	145.76032174	48.15614493	0.88406530519	16	28	5768	8577	0.36582736094	0.54398427095	0.090188368111
1	116.20812039	57.819420784	163.01817149	51.001081281	49.617626925	43.090151647	0.20139894024	0.75935371474	-0.13146073399	0.34478444917	0.17154771181	0.48366783902	1	0	30	255	227	255	131.71770335	77.559808612	169.31897927	170.71181102	116.64566929	204.01259843	-35.589242054	-35.58190709	-32.048899756	-402.86979433	-856.48937283	-208.8717376	93.63232838	100.03175661	76.198049825	53.908173621	66.768838723	41.571919883	245.3125	235.3125	251.0625	7.6544002868	10.575435866	5.0678983563	0.03120265085	0.044942091328	0.020185803759	-73.034140534	-87.809201605	-51.96551594	73.034140534	87.809201605	51.96551594	1	1	1	-67.120339523	-86.15241974	-45.36994538	0.63387932481	0.40160228954	0.78228151365	0.75917204214	3522	818	139453105.88	1.9811828779	3522	0	3522	70388810.358	0.58557893645	3.2204724409	2.7870352708	1.5131327746	0.18398637138	0.010691014959	2.0736639608	0.60747645428	2.0629729458	3.4458679961	3486	3486	6.7764464881	0.089917860012	27.018512172	103	0	697.97398828	4.6822742697	39.97331742	234.8	149.40290046	1.5690214026	0.39799219315	0.62834482115	0.21572858374	179.55857704	49.130013308	0.045117765564	1198.5672735	24.256829531	9.4237984524	0.0001014501497	118.17067188	52.347424898	0.88391375085	3	12	1071	2451	0.30408858603	0.69591141397	0
1	191.37174721	138.51911843	218.47344663	32.473370576	43.140251345	26.050610719	-0.14755871982	0.034644840993	-0.52668529125	0.34898650939	0.2526041818	0.39840930881	83	23	114	255	242	255	189.8489342	139.11584801	219.52734013	163.7200366	113.06129918	195.10247027	24.162589928	23.948201439	23.094244604	147.49640529	179.95092007	97.635578778	102.7823541	143.40767693	72.828099559	58.60703584	76.29462447	43.387533907	181.625	129	218.4375	56.422374773	58.856817787	46.141045651	0.3106531302	0.45625440145	0.21123225477	27.482335332	19.91163292	21.111962289	49.294622043	61.555759536	33.729195735	0.20287769784	0.20287769784	0.20287769784	8.0432873025	-5.452722096	10.085329754	1.0438736425	0.96212646809	1.0483968563	0.77683920719	3766	1390	170583555.82	1.0710199602	3766	0	3766	159272060.42	0.44213112048	5.6048387097	7.2143373365	1.1397173646	0	0.033419716443	3.1581175127	0.24874330582	3.1246977963	5.6625839165	3736.5	3736.5	6.1278309324	0.032548902557	21	196	0	1201.0548628	3.7499667421	18.180861171	342.36363636	325.7040689	1.3946449243	0.25532556366	0.6897995473	0.16345425169	14.398639548	44.623352224	0.048831998043	964.91388148	21.438250352	9.1208731892	0.0001490309327	187.27087909	36.800852804	0.80234651165	1	6	247	833	0.065586829527	0.22118959108	0.71322357939
1	146.60234092	83.63793001	188.82086626	42.434742294	44.277611665	34.673611546	-0.098039679586	0.39452116604	-0.2251440636	0.34983520997	0.19958407637	0.45058071365	14	0	64	255	253	255	154.26674234	97.479001135	191.47446084	170.53314528	116.18476728	203.82228491	-12.059139785	-13.055913978	-10.103225806	-80.04709794	-257.6504238	-28.570826518	85.318871269	98.559132796	67.75308702	52.08542837	62.324973605	40.911201345	147.5625	84.75	188.5	20.913418988	22.317313906	17.881554742	0.14172583812	0.26333113754	0.094862359375	-23.692131464	-39.823333316	-13.052579732	24.174714667	39.823333316	14.195250125	0.80752688172	1	0.80752688172	-36.726118991	-60.333910514	-19.567250615	0.79967038937	0.58093256088	0.90610188859	0.76643635231	16831	1128	263393802.52	1.8678043881	16831	0.17553191489	16831	141017873.28	0.72617990749	2.0659340659	2.2068346425	1.815347769	0.57114847603	0.11446038852	1.725393473	0.76144900121	1.6109330845	2.1736726869	16857	16857	8.3106214581	0.22026542203	198	118	0	980.65333206	18.130147103	33.937700222	330.01960784	212.38962441	1.6641045913	0.35073962707	0.60189796402	0.21797202756	18.024029171	46.195332457	0.051809539086	694.92365139	19.439663381	9.5696271965	9.7128034059e-05	146.56231195	42.466478582	0.89851530572	18	30	6907	8940	0.41037371517	0.53116273543	0.058463549403
1	154.36606239	100.11544124	191.22954817	52.390949729	60.175550428	41.795069296	-0.058994116516	0.45226117971	-0.37828936126	0.3463366272	0.22461960689	0.42904376591	6	0	38	255	254	255	168.04549855	121.27105518	198.27783156	174.00669856	128.92631579	201.99521531	-4.6407837446	-5.9622641509	-2.8628447025	-214.82432643	-534.88686209	-107.37679932	116.24966561	149.50864165	85.114317396	62.230752153	83.454092197	44.961069595	152.375	96.4375	191.3125	49.659937324	54.005750562	45.42537665	0.32590606939	0.56000778288	0.23744071427	-23.25334524	-35.567641292	-15.166629125	42.658442336	58.670266636	28.229233008	0.52539912917	0.52539912917	0.52539912917	-28.962397519	-43.85639928	-17.1585687	0.84201908676	0.69538210305	0.91766052231	0.76590234483	21734	1378	292409730.96	1.6573214901	21734	0	21734	176435129.03	0.53117781143	2.2590163934	2.373762244	2.0567707741	0.62041041686	0.59174935247	1.6802130397	0.79985091886	1.0884636872	2.3367884365	21720	21720	6.3701555157	0.2030551601	36	182	0	1159.3683039	4.5823608505	37.519880873	329.3030303	242.67998442	1.5778287216	0.34055779012	0.62673019343	0.24604684755	10.289156127	42.001384101	0.049250666522	979.75461798	22.914817314	9.8548223011	9.5743568863e-05	153.92616194	52.205611351	0.90568019907	21	38	8792	8573	0.40452746848	0.39445109046	0.20102144106
1	184.89407314	138.64144599	212.78247163	51.809486694	62.141569627	40.221606232	-0.57669886126	-0.22309906205	-0.92452036778	0.34474710214	0.25850605122	0.39674684664	14	0	43	255	255	255	186.84946237	133.13364055	216.2749616	142.49615975	86.875576037	177.06298003	40.605922551	41.750569476	36.706150342	184.88032086	296.54174312	116.75523813	99.678250026	136.2884298	73.311941156	57.288371639	69.913679319	44.338663898	180.6875	130.5625	209.6875	51.781655475	51.320035987	37.367630963	0.28658128246	0.39306872944	0.17820628775	40.253528827	51.93109523	27.682743253	40.253528827	51.93109523	27.682743253	0	0	0	1.5656132306	-5.3303945383	4.3943547532	1.0085399355	0.96297613117	1.0210873577	0.77064110087	4758	878	140177391.51	1.7371985992	4758	0	4758	80691632.821	0.65493006481	3.0486111111	2.3772893244	1.7074541837	0.44346364018	0.094065054751	1.8123266597	0.72093384524	1.7182616049	3.1821621498	4765	4765	6.7527816708	0.11469037905	22.203603311	107	0	722.54763878	4.1943285479	40.125279043	396.5	237.47684098	1.6245997619	0.3797446682	0.59891964535	0.18721159914	15.438665861	44.295978576	0.055907683679	1015.2724235	22.872152128	9.3065322433	0.00024235766431	182.29687052	52.302657527	0.90245840971	4	3	1347	651	0.28310214376	0.1368221942	0.58007566204
1	213.00929023	179.10628019	233.86733556	32.664839481	47.660774885	22.187703355	-0.44923472597	0.018403219137	-1.127323108	0.3402797236	0.28612008168	0.37360019471	88	44	130	255	253	255	190.7080292	147.18686131	222.73284672	143.52347084	98.580369844	180.07539118	43.010022272	43.864142539	39.773942094	303.2119976	436.25994799	203.36415922	98.610103625	119.50703576	72.95393974	54.395910008	59.154306866	42.901176585	243.0625	233.6875	247.125	19.139189997	23.855604032	12.47434868	0.078741846222	0.10208335505	0.050477890462	72.282217439	93.135536811	51.483604745	72.282217439	93.135536811	51.483604745	0	0	0	29.680830317	35.134439669	25.479218689	1.1618997418	1.2440368863	1.122268098	0.76985134114	2691	898	1.14e+08	1.2954545455	2691	0	2691	8.8e+07	0.28969498723	4.2358490566	3.7279821628	1.5367376037	0	0.11862832879	2.0879875813	0.41545144812	1.9693592525	4.3277234075	2681	2681	6.676444868	0.057148870913	21.09502311	115	0	767.79115982	4.0845071546	12.819309244	897	439.56569475	1.6733235451	0.23730207928	0.39838145434	0.2158847265	22.04603965	17.653660569	0.098874176331	1007.0359253	20.342595981	8.4771465889	0.00073819425442	207.31309057	38.492352964	0.81250636964	0	0	0	0	0	0	1
1	133.4059453	65.139595719	178.43043995	33.310009463	32.116342673	30.633101335	-0.26846311031	0.35374881986	-0.31207040645	0.35388447019	0.17279508246	0.47332044734	24	0	62	255	210	255	136.4610245	77.273942094	174.04231626	168.00438596	111	202.04824561	-28.739202658	-30.305647841	-25.920265781	-243.47364088	-822.9124785	-115.14585011	94.318037064	106.44018058	73.152508474	53.72345881	65.311516662	41.032190313	153.25	68	191.1875	17.307873931	17.850070028	15.839897214	0.11293881847	0.26250102982	0.082850067154	-31.37599053	-49.836785188	-20.147993908	31.37599053	49.836785188	20.147993908	1	1	1	-49.922514606	-78.832244805	-29.957676921	0.7276881362	0.45244678044	0.8562409538	0.76709600858	4205	602	135835546.82	1.8475799405	4205	0	4205	73520795.414	0.62464262875	2.197080292	2.3749672884	1.8806138529	0.59286563615	0.59203778268	1.7990224977	0.79432067036	1.206984715	2.3208843491	4212	4212	6.8650463867	0.21074279978	21.377558326	73	0	501.14838623	4.1392314804	17.004154952	467.22222222	368.50351356	1.7741861557	0.26592508123	0.53560534181	0.17187500367	177.97391097	40.847049756	0.050625116868	619.98348377	18.547320902	9.0395965658	0.0001604430395	134.16172871	33.814664329	0.8537525887	3	6	866	3339	0.20594530321	0.79405469679	0
1	165.25862782	117.5910312	198.48016119	51.530142793	59.735292384	40.9227667	-0.38683539087	0.12809312324	-0.680135966	0.34333760527	0.24430447952	0.41235791521	10	0	50	255	250	255	172.06424242	123.68848485	201.50060606	167.51084337	118.67108434	197.20722892	4.2204797048	4.491697417	3.9584870849	82.85247455	214.11126397	44.446455764	84.127204115	114.43508018	63.546629587	50.417359025	61.732697092	38.833287647	172.625	119.5	208.9375	22.772996619	22.161340212	20.366850364	0.13192177621	0.18545054571	0.097478194982	7.5936821857	16.208471892	3.7263182514	25.056548974	39.434016985	15.237426856	0.24077490775	0.24077490775	0.24077490775	-18.069832094	-26.380809319	-9.9079556832	0.90143465939	0.81676410315	0.95245431538	0.76488257573	9678	1084	198522042.45	1.8199846647	9678	0	9678	109078964.4	0.69575274364	2.6310679612	2.2375055591	1.6879945627	0.32031411449	0.23006183787	1.6850024788	0.67630917612	1.4549406409	2.754713783	9676.5	9676.5	6.6254690693	0.14545341489	26.172504657	138	0	914.31473156	4.3498771075	38.02966807	345.64285714	378.45581119	1.5184443542	0.40993648453	0.55428115358	0.27789326172	11.412774129	44.978221864	0.04803695262	1003.9024475	22.809815276	9.659319063	0.00010924622013	165.08470197	51.413290831	0.90005902582	4	22	1596	5692	0.16491010539	0.58813804505	0.24695184956
1	131.49279512	74.488453723	175.19785701	51.316719344	55.121791372	42.637874934	0.1879925605	0.50041745105	-0.088930208242	0.34496328131	0.19541588869	0.45962083	6	0	40	255	246	255	151.38785835	109.58347386	175.84148398	189.96942446	153.66906475	206.69964029	-34.517006803	-38.578231293	-28.52244898	-679.54580445	-1728.2521731	-308.37569465	147.59921485	182.82641683	107.76888459	46.785549518	60.322176665	37.143820915	134.125	74.25	170.1875	24.394863701	26.390102311	21.960813823	0.18188155602	0.35542225335	0.12903893542	-84.780470204	-120.65726417	-50.996845657	87.265779848	120.68664927	54.042484326	0.94013605442	0.94013605442	0.94013605442	-51.835664787	-69.483386802	-33.190259863	0.71725249417	0.51738210369	0.84072863482	0.76100466547	10826	788	169820039.62	1.6144437767	10826	0.067258883249	10826	105187955.18	0.59473444912	1.8325581395	1.6500113353	2.123343525	0.74764455939	0.60813764628	1.3350708778	0.8644024335	0.72693323157	1.8933557145	10830.5	10830.5	7.3833065607	0.30148171376	53	91	0	671.88089703	6.3010557889	44.010996277	386.64285714	262.96689285	1.6611914444	0.44188459357	0.60561520247	0.24019737616	101.68309404	45.204307027	0.049988419073	840.03612579	21.247736553	9.7242283483	7.8390940396e-05	131.92936423	51.491389886	0.91737892701	12	16	5360	5466	0.49510437835	0.50489562165	0
1	108.92419687	46.235163792	156.14464314	52.538893107	55.880072093	42.566778748	0.58383002338	1.5057018985	0.17066495094	0.3498965498	0.14852094168	0.50158250853	6	0	41	255	239	255	150.97448166	103.0414673	181.96810207	182.5	138.03650794	208.25079365	-28.891727494	-31.251824818	-24.852798054	-716.56261541	-2177.3113075	-338.92080155	123.30411848	149.39704132	93.224387089	60.054295187	79.657672608	44.169047254	126.4375	59.625	178.9375	32.399785397	34.824335959	33.48034638	0.25625139216	0.584055949	0.18710637167	-92.462646105	-124.31568741	-62.892948567	92.462646105	124.31568741	62.892948567	1	1	1	-74.404263043	-97.736676732	-52.243473734	0.59414777673	0.32114032594	0.74929725112	0.76172827774	6319	822	194881598.54	3.138683294	6319	0	6319	62090239.85	0.89753659068	2.2096774194	1.9148987491	1.4064235463	0.44136730495	0.13074529694	1.6911059843	0.731701609	1.5603606874	2.5851613157	6334.5	6334.5	6.2572416006	0.16500518458	35.128336141	111	0	694.55381767	4.4169188749	50.482287537	300.9047619	167.17396265	1.4539802974	0.37572328886	0.7403763325	0.20883738387	67.325575413	42.182600171	0.0676250586	599.13421557	16.934024219	9.3665877179	0.00012136472933	109.86418313	52.975059526	0.9451212067	6	14	2752	3341	0.43551194809	0.52872289919	0.035765152714
1	125.89332887	57.320180572	168.82594884	42.096643501	48.00151842	36.76901563	0.52404021369	1.059798999	0.12515829639	0.35761141518	0.16282317003	0.4795654148	13	0	41	255	225	255	143.47169811	90.29245283	173.97641509	181.77708978	132.99226006	208.08359133	-35.301401869	-38.171728972	-31.949766355	-510.58347453	-1696.8668595	-247.51141948	120.12390117	147.27724057	94.122805708	56.726326452	73.39812116	44.64338321	133.8125	89.625	181.3125	53.065076498	53.499853972	50.227879148	0.39656292572	0.59693003037	0.27702380778	-66.828847991	-101.8785316	-43.396957062	68.853469862	101.8785316	47.200863519	0.80490654206	1	0.80490654206	-57.435131035	-86.651659952	-39.562168036	0.68670913909	0.39813466552	0.81015151618	0.76916233329	5981	856	162525865.43	1.8396443681	5981	0	5981	88346350.115	0.54696709082	2.6257668712	2.4006967079	1.9274537732	0.60708911553	0.33303497978	1.7722580392	0.78499815608	1.4392230595	2.7671128563	5989	5989	6.4646090148	0.14882691215	22.022715546	110	0	711.10699163	3.7354873077	33.211247622	284.80952381	183.93363685	1.5255788779	0.32677457175	0.66791145908	0.22859470892	11.729564571	41.282631923	0.054736303839	829.29101086	20.123878398	9.3363705355	0.00012133625515	127.03862922	43.222890481	0.88207310586	4	16	1434	4309	0.23975923759	0.7204480856	0.03979267681
1	194.76682316	156.83463745	213.39906103	49.252814477	58.241275807	40.185950918	-0.78147870028	-0.46712382566	-0.98990672824	0.34471972272	0.27758317284	0.37769710444	32	0	66	255	252	255	178.44198895	135.62246777	201.08471455	155.12237762	110.82692308	179.90384615	20.853760446	21.777158774	18.725626741	218.60679221	353.36376839	117.01556775	110.70415566	150.49558281	79.157982617	61.20150623	77.135907843	46.52451644	109.875	50.8125	145	27.404094128	26.768028387	31.976553911	0.24941155066	0.52680006667	0.220527958	40.048245923	52.702824189	26.020451177	57.407573328	80.047734352	38.93943152	0.26183844011	0.26183844011	0.26183844011	11.438363252	12.86279693	5.0109441593	1.0623927308	1.0893424498	1.0240462087	0.77843357864	1917	718	152668230.27	2.0200872811	1917	0	1917	75575066.334	0.73133195395	3.8191489362	6.0187332444	1.1495661136	0.075639019301	0.015494225467	3.2265122413	0.52549405923	3.2110180158	4.0997124471	1912.5	1912.5	8.0331741066	0.062812009747	44.011362169	77	0	618.55440621	7.4277615461	31.453152106	479.25	562.46705459	1.2555958902	0.29359303895	0.80671116628	0.16044574172	66.979882483	28.621796385	0.056508108372	1233.5930437	25.333178586	8.776522253	0.00049649527687	191.84465119	51.439340552	0.87572553681	0	3	0	467	0	0.24360980699	0.75639019301
1	134.60245902	76.56147541	179.18893443	48.13602816	50.48004304	41.262896152	0.013904150417	0.61236541332	-0.29721536762	0.34482251767	0.19613401494	0.4590434674	8	0	50	255	250	255	140.92183908	90.4	176.96091954	168.35	121.16136364	200.24318182	-25.508896797	-27.985765125	-22.096085409	-372.41748376	-964.04120361	-169.9707873	113.06788275	143.08693866	84.424051388	59.114811675	77.004323984	43.463403589	174.5	119.5625	212.5	28.837909078	38.41381384	21.601504577	0.16526022394	0.32128647227	0.10165413919	-60.938841438	-83.479626957	-36.07641271	60.938841438	83.843778607	37.357747322	1	0.91103202847	0.91103202847	-48.726000893	-67.410365114	-29.199182447	0.73421474812	0.53178090334	0.85988077014	0.76092503924	4880	562	112947027.78	1.4467835817	4880	0	4880	78067673.154	0.39256160371	1.9513888889	1.8068671411	2.1613480583	0.70286885246	0.44453424313	1.7051483341	0.82416671391	1.260614091	2.0112516493	4880.5	4880.5	7.3725860132	0.26705146402	29	65	0	479.21809086	5.526814473	34.845100246	305	127.4794101	1.6250579373	0.4571348358	0.54656355195	0.28976799574	155.65692643	45.020134902	0.043742573105	990.75311489	23.323435979	9.526639784	9.1279800593e-05	134.98671614	48.279355101	0.88739716948	6	10	1835	3045	0.37602459016	0.62397540984	0
