epiOrStroma	Mean.Layer.1	Mean.Layer.2	Mean.Layer.3	Mean.of.inner.border.Layer.1	Mean.of.inner.border.Layer.2	Mean.of.inner.border.Layer.3	Border.Contrast.Layer.1	Border.Contrast.Layer.2	Border.Contrast.Layer.3	Contrast.to.neighbor.pixels.Layer.1..3.	Contrast.to.neighbor.pixels.Layer.2..3.	Contrast.to.neighbor.pixels.Layer.3..3.	Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.	Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.	Mean.Diff..to.neighbors.Layer.1..0.	Mean.Diff..to.neighbors.Layer.2..0.	Mean.Diff..to.neighbors.Layer.3..0.	Mean.Diff..to.neighbors..abs..Layer.1..0.	Mean.Diff..to.neighbors..abs..Layer.2..0.	Mean.Diff..to.neighbors..abs..Layer.3..0.	Mean.diff..to.scene.Layer.1	Mean.diff..to.scene.Layer.2	Mean.diff..to.scene.Layer.3	Area..Pxl.	Border.length..Pxl.	Length..mu_m.	Number.of.pixels	Volume..Pxl.	Width..mu_m.	Area..excluding.inner.polygons...Pxl.	Number.of.edges..polygon.	Perimeter..polygon...Pxl.	Area.of.sub.objects..mean..1...Pxl.	GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..	GLCM.Contrast..quick.8.11..Layer.1..all.dir..	GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..	GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..	GLCM.Mean..quick.8.11..Layer.1..all.dir..	Number.of.sub.objects.Nucleus..1.	Number.of.sub.objects.Dark..1.	Area.of.sub.objects.Nucleus..1...Pxl.	Area.of.sub.objects.Dark..1...Pxl.	Rel..area.of.sub.objects.Nucleus..1.	Rel..area.of.sub.objects.Dark..1.	Rel..area.of.sub.objects.unclassified..1.
2	229.37280775	194.55871054	247.16869885	220.28021978	176.20769231	246.39010989	24.382902939	26.852181656	18.241317898	233.38681528	400.64508777	107.44976498	187.4375	133	231.75	50.918347774	73.064088548	24.780275972	50.983472946	73.820401482	24.780275972	35.15025185	51.897481225	20.309829905	5987	1156	225453918.88	5987	5987	109285537.83	5964.5	144	996.69263459	5987	0.10790603212	242.21704376	10.422292882	0.00070434814681	227.87657958	0	0	0	0	0	0	1
2	162.30813507	98.902532617	202.72064467	190.21325648	131.76657061	219.67723343	-30.223451327	-31.692477876	-23.588495575	-365.79804092	-763.85852089	-190.07258942	150.875	85.25	198.75	-62.25965786	-79.6321281	-39.705256473	62.25965786	79.6321281	39.705256473	-31.914420827	-43.758696697	-24.138224276	2606	452	111395928.08	2606	2606	42120876.519	2602.5	51	378.42072079	372.28571429	0.052502764914	997.69021962	22.220109557	0.00014335780174	163.10441642	3	3	893	404	0.34267075979	0.15502686109	0.50230237913
2	209.26072668	156.71772868	234.08015337	211.21724891	156.83951965	238.00545852	11.75	12.300513699	10.332191781	113.32426731	216.26020849	47.645203276	201.5	147.8125	217.0625	18.298836732	25.586400539	8.1334236768	30.277115249	40.661479887	13.950038407	15.038170775	14.056499369	7.2212844266	5477	1168	227597134.66	5477	5477	91095670.723	5472	151	1010.883493	1369.25	0.081826553589	497.11061013	15.294802118	0.00046589411299	207.63672095	2	1	589	215	0.10754062443	0.039255066642	0.85320430893
2	233.05470703	200.37656207	246.4793113	230.39445629	183.44136461	247.70788913	17.737864078	19.237864078	12.993527508	171.13349246	312.46108643	79.212971599	240.875	226.6875	250.25	30.00507902	59.831344483	13.751681825	30.00507902	59.831344483	13.751681825	38.832151126	57.715332752	19.62044236	3601	618	137312174.62	3601	3601	54005052.7	3631	83	524.36060103	3601	0.11647972292	257.17086299	10.259372472	0.0010323816618	231.81107333	0	0	0	0	0	0	1
2	228.37874292	180.98354465	244.95683841	224.96440873	175.86452354	246.07118255	26.926785714	28.2375	20.400892857	224.00968313	293.65837854	108.77440743	179.8125	122	232.125	54.145433442	58.599507733	27.719179031	54.145433442	58.599507733	27.719179031	34.156187018	38.322315331	18.097969472	3707	1120	244962334.57	3707	3707	72424884.632	3740.5	136	947.30754055	3707	0.096151722356	333.38651348	12.561760872	0.00089647906076	226.01285071	0	0	0	0	0	0	1
2	229.25357143	182.82477679	244.215625	229.93891102	179.14209827	247.50199203	19.363729508	20.613729508	15.087090164	128.21346843	230.2235252	79.18376478	227.625	162.5625	246.0625	36.87052368	50.910573922	21.125680618	37.034342766	51.554698248	21.284300253	35.031015528	40.163547471	17.356756058	4480	976	2.16e+08	4480	4480	6.5e+07	4490.5	132	828.95472468	4480	0.10130979769	298.39852773	11.614924953	0.00083987078973	227.49511116	0	0	0	0	0	0	1
2	205.64603528	140.8180518	226.70069919	205.35760369	151.88571429	227.3640553	-17.391242938	-18.92019774	-14.004237288	56.81978513	40.457234201	3.665575969	232.375	160.0625	244.25	-10.421876537	-25.409746925	-8.7660349042	19.042082188	32.361904375	12.756186191	11.423479377	-1.8431775108	-0.1581697525	12586	1416	340333214.8	12586	12586	103411657.31	12623	180	1198.9028602	3146.5	0.077539463098	485.31020605	14.822186983	0.00028403218392	205.67281415	1	2	577	334	0.045844589226	0.026537422533	0.92761798824
2	212.17983651	146.06663364	239.66831806	209.2848034	144.19872476	239.67481403	10.980263158	10.750822368	9.6282894737	95.99793911	71.046841309	56.617654886	155	72.9375	201.8125	28.932137527	22.125813434	17.322216722	36.9498233	46.03034846	19.902139457	17.957280612	3.4054043244	12.809449116	4037	1216	210815102.78	4037	4037	114135648.8	4014.5	174	1043.1313434	4037	0.088127440004	282.15128157	11.540091374	0.00038077580155	211.29448171	0	0	0	0	0	0	1
2	202.54021038	142.05055989	235.63216831	202.30434783	142.76254181	237.23411371	1.7349869452	0.88120104439	2.2010443864	86.957659626	90.843838464	49.95376696	203.25	141.5625	236.5625	13.14869321	0.043136815361	9.1463206968	42.910447835	55.517365182	21.040516607	8.3176544831	-0.61066942301	8.7732993647	2947	766	160224231.65	2947	2947	57617938.809	2956	113	663.9504438	2947	0.078850929	292.69750497	12.528936912	0.0003418981682	202.25031209	0	0	0	0	0	0	1
2	219.87796496	180.87533693	238.04669811	225.461	178.641	246.835	22.449101796	24.478186484	16.619332763	216.32905314	344.85517688	90.750649467	180.8125	164	226.8125	40.013527099	57.381151188	16.734356876	40.202594872	57.383557861	16.888046908	25.655409059	38.214107613	11.187829171	14840	1260	2.65e+08	14840	14840	1.4e+08	14853	145	1086.3575507	3710	0.10342363185	315.61732602	12.178779718	0.00080089103963	218.68922128	2	1	458	235	0.030862533693	0.015835579515	0.95330188679
2	226.27281008	188.1873387	243.9732807	222.84444444	176.94518519	244.98074074	18.843422584	20.335273574	14.559371362	223.66677285	367.22761424	102.7507505	135.875	60.125	202.625	44.506692111	61.356182291	23.803762642	46.05076908	62.356263547	24.513998963	32.05025418	45.526109383	17.114411762	6587	1718	330223310.76	6587	6587	112485621.01	6596.5	221	1482.5512175	6587	0.1055254599	390.4872018	12.063861426	0.00067790283036	224.52696342	0	0	0	0	0	0	1
2	216.33695019	161.28105648	233.77017943	220.60296846	166.88930118	239.27891156	9.7181775481	10.503053077	8.2038515735	104.04025338	164.48242764	35.522377442	217.25	152.3125	229.8125	14.698760088	18.636217773	6.1863948827	17.818733846	29.243874536	10.140016042	22.114394293	18.619827162	6.9113104895	18893	2140	483081017.94	18893	18893	113661193.41	18889	286	1798.2995299	2361.625	0.09588987237	406.43648227	13.121639645	0.00056301899891	215.39172317	2	5	405	740	0.021436510877	0.0391679458	0.93939554332
2	222.66006132	181.87235474	241.09436925	219.75	169.88793103	243.88697318	17.637240356	18.354599407	14.143175074	90.210650521	163.02221378	48.065412235	228.4375	178.5625	247.8125	24.780628243	38.251125039	14.876080427	24.780628243	38.251125039	14.876080427	28.437505417	39.21112543	14.235500309	13373	1348	285778881.34	13373	13373	129305036.69	13385	194	1155.6434061	6686.5	0.10078701352	265.45601251	10.846954163	0.00051135162902	221.95262341	1	0	201	0	0.015030284902	0	0.9849697151
2	211.32234432	161.63403263	236.58966034	210.90541977	164.19022317	237.63655685	1.3330592105	1.2286184211	1.75	76.471485333	113.61649281	36.159418288	216.375	147.8125	235.5625	7.0003141721	9.6563881254	6.1718960556	19.041827868	28.432513542	8.7714198953	17.099788422	18.97280332	9.7307913976	12012	1216	302526057.51	12012	12012	107623666.26	12038.5	164	1035.7359794	4004	0.088369728069	260.86593905	11.370733631	0.00031255344676	211.06623561	0	2	0	244	0	0.020313020313	0.97968697969
2	214.26048162	173.13584892	236.10248692	218.65866667	176.23111111	237.74577778	2.428125	3.46171875	0.934375	34.63861834	75.97542207	17.616664674	189.125	139.25	224.5625	7.0376770521	12.329810256	3.612959694	18.830103291	27.119468727	10.405213017	20.037925717	30.474619607	9.2436179783	27906	1414	375429142.03	27906	27906	149010729.25	27880	165	1225.3550805	1993.2857143	0.091657173152	337.03308021	12.489990305	0.00038720175862	213.81884064	4	9	910	1670	0.032609474665	0.059843761198	0.90754676414
2	218.77009274	188.45015456	239.33230294	212.36635945	173.23963134	239.80875576	26.953488372	28.385237614	21.490394338	166.71492369	278.02959498	80.278408415	210.4375	189.875	232.6875	49.750528705	65.959520025	28.421549509	49.750528705	65.959520025	28.421549509	24.547536835	45.788925245	12.473433995	7764	1106	235328581.53	7764	7764	103854109.51	7764	117	961.79319114	3882	0.10705431752	399.67711385	12.322545472	0.00061119431393	217.56583261	0	0	0	0	0	0	1
2	226.93149718	202.70550847	246.20903955	229.1497006	192.93612774	249.07984032	21.010736196	22.828220859	15.357361963	157.37675444	275.9289129	82.574660544	214.0625	189.75	240.9375	38.753479997	67.941735103	22.415223265	39.470668286	67.941735103	22.504837129	32.708941275	60.04427916	19.350170606	2832	652	157802985.5	2832	2832	47543124.288	2822.5	90	550.19700722	2832	0.10642070575	271.11525006	10.813733243	0.00070046614988	225.44702942	0	0	0	0	0	0	1
2	225.21389474	184.27368421	242.48252632	225.11265432	179.7808642	244.88580247	16.785885167	17.342105263	14.208133971	157.42413688	250.97840412	74.104011225	221.5625	195.625	245	39.16783583	48.715227609	18.53011153	41.019468246	53.883659851	19.87889751	30.991338837	41.612454896	15.623657374	4750	836	223299563.88	4750	4750	71396428.277	4722	111	714.9802194	4750	0.10302365403	277.84634728	11.058115207	0.00062052043703	224.01441014	0	0	0	0	0	0	1
2	204.81347037	163.78343903	229.9122385	207.27105263	164.29473684	233.3	-5.1591928251	-6.019058296	-2.7948430493	34.955819414	27.206526776	23.937084656	138.9375	84.8125	200	2.2095170413	3.7039092716	0.078180832386	24.480776011	31.901506065	14.140908542	10.590914469	21.122209712	3.0533695593	13719	958	189133222.07	13719	13719	141036354.37	13673	117	836.69702157	3429.75	0.083116514974	568.94745207	14.99643	0.00029175792665	204.56746794	2	1	470	128	0.034259056783	0.0093301261025	0.95641081711
2	224.55977209	181.48989465	240.90367663	219.80056444	172.00752587	242.46660395	26.879622345	28.751376869	20.687647522	197.47213844	320.90322767	91.571067781	161.6875	127.1875	200.875	45.980116506	58.28210929	25.29739494	46.001681107	58.366420152	25.336036691	30.337216192	38.828665332	14.044807687	9302	1360	288384412.73	9302	9302	134387442.91	9276.5	170	1167.1685995	9302	0.098809007801	405.99437967	12.935735691	0.00071692368601	222.98637934	0	0	0	0	0	0	1
2	231.0333109	200.5173284	246.72156797	230.36621942	191.96132597	248.57063931	19.021144279	21.187810945	14.179726368	204.80674323	334.05487889	97.932463242	225.5625	194.375	241.625	41.704652943	60.95726717	23.123376659	41.704652943	61.11239934	23.123376659	36.810755001	57.856099084	19.862699026	11888	1638	429356553.67	11888	11888	109189618.5	11916.5	212	1395.911318	11888	0.12587456397	190.16894266	9.0079407389	0.00084401368582	230.02189563	0	0	0	0	0	0	1
2	219.0773602	170.07451892	238.94407852	213.44293785	162.28813559	239.2259887	23.735015773	24.369085174	19.463722397	231.22308882	317.79285828	96.575052038	174.875	110.875	219.0625	45.350463242	48.611857605	20.242422809	46.526072767	51.273944845	20.953600149	24.854804296	27.413289606	12.08520958	7743	1116	2.45e+08	7743	7743	1.06e+08	7771.5	112	970.75454019	7743	0.099990267663	330.2437096	12.171475702	0.00053743255212	217.95429063	0	0	0	0	0	0	1
2	217.09210244	172.28802766	234.35500947	225.36579428	184.0541692	238.99939136	5.9549499444	5.9505005562	4.5812013348	58.837877756	45.450142621	33.288706283	227	181.875	242.75	11.40452552	3.9766608748	6.4405843526	31.99195301	43.875811901	17.948160525	11.618885336	15.49847634	7.138861178	51193	2064	3.72e+08	51193	51193	3.06e+08	51182	242	1802.8635727	1765.2758621	0.11141164485	307.24260565	11.650135381	0.00074258760843	216.2389774	8	20	1429	2923	0.027913972613	0.057097650069	0.91498837732
2	224.61148011	158.50701107	235.97736777	226.76655443	181.92704826	241.61279461	12.220175439	12.079824561	9.7201754386	135.37192239	66.984193537	62.273401908	217.25	117.5625	231.5625	19.523641338	0.77390725412	9.1151613182	26.5821494	27.850738578	14.510255232	19.138263015	1.7174597502	8.7612194778	12195	1140	209083091.97	12195	12195	135379521.93	12203	171	994.46900562	4065	0.13375393266	234.24794936	9.531532005	0.001083590072	223.50358786	1	1	255	21	0.020910209102	0.0017220172202	0.97736777368
2	237.64506343	192.37617209	245.95890789	235.35649936	188.45817246	245.60746461	14.356	15.396	11.253	154.06484608	180.975141	83.340515964	227.4375	200.75	240.4375	32.256712629	30.635971707	19.051935645	33.627995725	37.43686399	19.975235864	32.171846331	35.586620771	18.742759592	3626	1000	251650539.76	3626	3626	79924638.269	3610	133	852.41156665	3626	0.14955911326	210.0589705	8.7941693398	0.0028439981386	235.708901	0	0	0	0	0	0	1
2	226.58561862	177.5986926	240.08322704	228.93103448	181.15592204	241.39730135	3.9965675057	3.8867276888	3.6407322654	121.06395164	137.00691458	68.777835127	224.6875	166.1875	242.5	25.845896672	21.069548768	15.853380674	26.627644051	24.154531375	15.853380674	21.112401522	20.809141282	12.867078745	6272	874	159218491.02	6272	6272	107455266.74	6282.5	133	752.27068537	6272	0.11585143848	172.09251835	9.421341624	0.0008367704857	225.90636954	0	0	0	0	0	0	1
2	237.84396533	193.56612581	247.00133363	234.53914328	191.25849335	247.68980798	21.233256351	23.516166282	16.624711316	208.84197218	311.78518576	122.08182589	242.375	177.4375	245.5625	36.622914999	45.013681279	22.336458364	36.622914999	45.013681279	22.336458364	32.370748226	36.776574486	19.785185334	4499	866	169403040.54	4499	4499	90748236.122	4481.5	128	755.12423278	4499	0.15973426429	241.64071053	8.3848741222	0.0023625074298	235.80358384	0	0	0	0	0	0	1
2	210.91082694	154.01176471	228.50664962	220.64343434	166.06363636	234.28585859	-6.639625585	-7.9820592824	-5.8213728549	38.040615778	-42.176671617	5.3711696872	193.0625	141.375	222.375	-10.700318352	-26.201557106	-8.8618516419	19.912405489	28.449199343	11.65538618	5.4376098394	-2.7777866141	1.2905013205	11730	1282	293073904.06	11730	11730	192477675.68	11738.5	160	1091.3555585	1066.3636364	0.10539653975	406.60103199	12.890182926	0.00068562913549	210.18922493	4	6	1056	887	0.090025575448	0.075618073316	0.83435635124
2	199.44594595	139.07934858	221.22557173	210.48663102	163.07486631	226.17647059	-21.116803279	-23.24795082	-18.057377049	-75.039247385	-212.63390765	-45.828604178	246.3125	198.625	248.375	-27.712604183	-43.974627425	-18.242365529	27.712604183	43.974627425	18.242365529	-6.0272711541	-17.710202741	-5.9905765703	2886	488	1.03e+08	2886	2886	5.9e+07	2850.5	67	416.81469415	721.5	0.085672320914	484.18694069	14.679754737	0.0003197072659	199.59293111	1	2	219	448	0.075883575884	0.15523215523	0.76888426888
2	231.57845329	185.17389361	242.01236775	230.15210084	177.31428571	243.18487395	23.410897436	25.622435897	19.386538462	143.52664935	212.60750168	86.707516015	140.0625	75.625	186.5625	40.726673053	51.454074824	23.023147241	40.853963381	51.973308485	23.093662287	26.105236186	28.384342288	14.796219459	6711	1560	247328428.45	6711	6711	136560109.15	6712	209	1326.9220234	6711	0.13671559093	395.41629828	12.377246494	0.0036980990134	228.63027194	0	0	0	0	0	0	1
2	229.58231691	189.42445926	239.09015016	231.34537815	188.23865546	242.86890756	17.076171875	18.473307292	13.565755208	141.89583161	255.98810226	79.060321777	225.75	200.9375	240.0625	26.51469061	42.152131254	14.182337487	26.603061231	42.152131254	14.459116345	24.109099808	32.634907942	11.874001864	18447	1536	303910837.44	18447	18447	160175145.77	18459	190	1313.5504383	18447	0.13560979312	286.47720245	10.655434877	0.0018593066129	228.37150537	0	0	0	0	0	0	1
2	224.49332316	173.118657	241.63945059	223.64144144	170.6972973	241.31351351	6.5887323944	6.8521126761	5.3126760563	79.50133417	109.38991728	54.736960574	236.75	175.3125	243.375	27.256630083	28.175762471	19.774484587	27.256630083	28.175762471	19.774484587	19.020106059	16.329105681	14.423302295	2621	710	175988534.31	2621	2621	49819306.345	2632.5	101	616.05500177	2621	0.1099085358	191.01571268	9.3185795793	0.00070733482458	223.71146774	0	0	0	0	0	0	1
2	177.17885117	130.71671018	203.93342037	199.37278107	161.3964497	216.89940828	-31.973214286	-34.924107143	-26.5625	-289.8579551	-505.03671192	-173.97965999	204.5625	168.6875	215.5	-60.011670768	-70.980877476	-40.294051443	60.011670768	70.980877476	40.294051443	-28.294365925	-26.072841137	-23.28272793	766	224	6.00e+07	766	766	2.6e+07	755	26	187.9700534	255.33333333	0.041789023207	919.43429973	23.051877764	0.00026888309411	178.76754193	1	1	246	26	0.32114882507	0.033942558747	0.64490861619
2	89.242236025	49.48447205	149.83850932	160.38297872	115.91489362	197.44680851	-51.193548387	-51.870967742	-37.532258065	-1568.3010637	-2780.4928831	-605.87257091	41.125	5.6875	125	-150.71980852	-153.38953744	-95.566861149	150.71980852	153.38953744	95.566861149	-116.23098108	-107.30507927	-77.377638979	161	62	1.7e+07	161	161	1.4e+07	163	10	53.750294245	161	0.030361404378	1818.9773567	32.511681214	0.00089527463978	92.803345971	1	0	161	0	1	0	0
2	241.50709891	211.22219593	247.51254141	233.3760218	193.83015441	244.89645777	29.246930423	31.816507503	22.914051842	177.39842749	316.25525819	109.73144996	106.1875	59.0625	167.875	65.445623923	87.143325046	39.943779733	65.445623923	87.143325046	39.943779733	36.033881811	54.43264461	20.296393114	4226	1466	216829408.63	4226	4226	118339447.38	4234	181	1231.5245085	4226	0.17024796459	584.67577394	13.901432059	0.0083161005795	236.52070423	0	0	0	0	0	0	1
2	215.93155572	156.34607079	232.33001596	217.3925104	163.84466019	234.40083218	0.67274678112	-0.40772532189	0.86480686695	77.086121922	41.781118126	35.199220227	237.25	202.5625	246.3125	6.5806283046	-5.9939173132	2.508012978	23.251051408	24.331756641	12.225616659	10.458338622	-0.44348052846	5.113867665	10651	932	202642358.83	10651	10651	116804001.61	10678.5	123	798.00318542	1521.5714286	0.11332152299	268.410341	11.050490341	0.00067394072272	215.13822565	5	1	1346	216	0.12637311051	0.020279785936	0.85334710356
2	239.60627943	198.27472527	246.09324961	231.73533619	184.55507868	243.02718169	19.966666667	22.904444444	15.77	127.03061644	239.57884892	73.711829834	204.375	83.8125	214.625	26.695886231	43.375105151	15.280895255	26.695886231	43.375105151	15.280895255	34.133062335	41.485173955	18.877101312	3185	900	131994638.9	3185	3185	129463575.26	3218	123	776.78001261	3185	0.15594600476	229.4329178	9.5137466149	0.004079875491	237.90579374	0	0	0	0	0	0	1
2	223.62574196	118.70384255	226.15370197	214.45753425	139.10136986	223.63287671	-15.647435897	-20.786324786	-14.431623932	86.137848338	-248.80431451	17.244102904	233.8125	109.25	228.9375	8.7707041026	-47.696512964	-3.8401339142	21.325695447	57.462932401	18.084689992	18.152524856	-38.085708771	-1.0624463278	3201	468	144885637.96	3201	3201	45982894.715	3237	62	401.35814658	3201	0.14001244553	137.70223376	7.8704635714	0.00071898669604	223.88609624	0	0	0	0	0	0	1
2	225.2371174	160.95014852	236.99095958	226.19506173	175.00987654	238.74814815	8.4878504673	7.5728971963	7.2420560748	118.07150477	61.02219763	58.180787957	225.375	157.625	241.6875	14.026444141	-5.6167723052	5.624972446	22.436863482	19.641826841	11.072776116	19.763900296	4.1605972013	9.7748112805	7743	1070	248205768.55	7743	7743	111626786.68	7756	165	920.25904242	7743	0.11625311522	175.28402101	9.3429391231	0.00076181078517	224.5630543	0	0	0	0	0	0	1
2	209.89611061	154.70797261	225.2334927	216.36068111	167.29721362	231.64860681	-11.236387782	-10.865869854	-10.199203187	25.790717093	26.333276661	-4.1350522617	230.5	165.75	242.375	-3.0882678645	-4.0755081312	-6.5496988517	20.402256766	21.734563474	13.749919533	4.4228935085	-2.0815787137	-1.9826555966	7739	832	200609165.53	7739	7739	78865695.403	7682.5	96	706.19092858	3869.5	0.10803531353	597.99192006	14.767857739	0.0011306233777	208.87839376	0	1	0	235	0	0.03036568032	0.96963431968
2	208.97420118	133.44177515	224.53183432	208.55751015	148.52909337	224.86062246	-5.5607580825	-8.4492753623	-5.7101449275	43.850243325	-149.48350718	16.186952427	229.5	131.25	229.4375	4.4338113192	-25.495833259	0.4320993806	21.089634	44.595467009	14.269732503	3.5009840834	-23.347776172	-2.6843139764	8450	940	247385205.36	8450	8450	73677164.219	8435.5	111	807.94127406	704.16666667	0.098164664253	379.45571673	13.414182775	0.00038151649858	208.47524981	3	7	915	1151	0.10828402367	0.13621301775	0.75550295858
2	195.84190715	123.9455458	215.62860728	197.69744597	143.93123772	217.48722986	-24.7862969	-27.003262643	-19.784665579	-59.427974593	-291.29012393	-54.186786112	234.75	165.5	240.625	-38.539728061	-74.276462989	-27.347144262	38.539728061	74.276462989	27.347144262	-9.6313099483	-32.844005523	-11.587541019	3985	656	136553226	3985	3985	63487644.186	3965	92	568.62460742	797	0.10219195942	428.22990632	13.777209204	0.00063919067875	195.19762172	2	2	505	361	0.12672521957	0.090589711418	0.78268506901
2	237.57766953	163.73943984	242.43523099	236.82494005	167.98321343	243.72422062	16.21875	16.700367647	13.779411765	21.938586443	52.495419854	16.430570914	236.8125	177.0625	241.9375	26.185304381	21.168075551	16.999685173	26.185304381	21.168075551	16.999685173	17.724816647	2.9888081867	8.3401487419	26278	980	2.22e+08	26278	26278	2.19e+08	26291.5	65	847.91577579	26278	0.14191635961	101.59692283	7.0263498818	0.001347576622	237.18679761	0	0	0	0	0	0	1
2	236.63131436	161.92170599	241.59648099	234.87434896	162.41276042	241.93033854	9.5931213498	9.7650876055	7.4198572356	38.119490396	10.291573481	22.884892685	238.375	154.9375	247.1875	25.381800241	19.748969498	14.507257048	25.900115469	21.843551823	14.966637323	16.778461474	1.1710743431	7.5013987362	61665	1936	586550100.02	61665	61665	175740086.08	61715	212	1674.7837107	30832.5	0.13516498722	124.09691686	7.7130025344	0.0013978623305	236.21339829	1	0	268	0	0.0043460634071	0	0.99565393659
2	232.28120161	163.97702638	238.90997776	230.68118913	166.44592517	240.4818042	6.4655312247	5.8795620438	4.8126520681	26.656875166	31.837358525	14.32902675	236.0625	152.9375	234.8125	15.627542762	12.435547256	9.424107626	18.334303823	18.920934932	11.190608164	12.428348724	3.2263947313	4.8148955086	71038	2602	706821462.48	71038	71038	176203997.69	71021.5	333	2132.012974	23679.333333	0.12326676243	235.85274216	9.6247499203	0.0012172728567	231.75870334	1	1	175	98	0.0024634702554	0.001379543343	0.9961569864
2	233.09457346	162.51340996	238.56751896	232.17433888	173.73555338	239.70323213	-0.49203688181	-1.7015926236	-0.43168482816	7.8396811274	-58.640923403	1.2982980877	239.9375	166.4375	250.125	1.2141899921	-11.815427743	-0.8982884388	4.8393006782	13.263079202	2.6673847749	13.241720575	1.7627783127	4.4724367118	25578	1300	260697994.18	25578	25578	193960677.31	25559.5	164	1124.9444849	25578	0.11736586885	194.46704132	9.92398324	0.001320100998	232.54935936	0	0	0	0	0	0	1
2	230.13371126	172.75134933	238.94256424	233.64162754	179.1627543	242.16040689	7.5557575758	8.0151515152	6.38	51.570588158	90.834044234	36.525624204	229.125	168.25	237	12.279043648	8.4365160731	6.2202505014	17.267262959	24.135124649	9.2672400941	10.280858374	12.000717684	4.847481992	29459	1650	3.57e+08	29459	29459	1.8e+08	29466	231	1409.9885166	29459	0.11075883241	285.66389491	10.986913979	0.0010097716899	229.60044963	0	0	0	0	0	0	1
2	234.55688635	169.74688615	240.48767413	235.16218956	174.06031424	243.22706538	5.7596153846	6.2556089744	5.0488782051	59.174739875	81.790170126	31.749402064	241.9375	185.4375	247.4375	15.644163396	13.334059871	8.2029944298	15.644163396	14.031330794	8.2160243646	14.704033461	8.9962544987	6.3925918768	50179	2586	666331830	50179	50179	142616938.45	50240.5	330	2187.5637694	50179	0.11933675418	205.3697484	9.790747271	0.0013891450874	233.97808847	0	0	0	0	0	0	1
2	227.12844604	166.88886142	235.6668315	224.35773196	166.77628866	236.05360825	10.809076682	10.683098592	8.8920187793	87.216042105	125.95651641	39.102079443	242.3125	185.8125	248.25	28.653058191	30.154212016	13.656398163	33.268717426	31.667999976	16.110070053	7.2755931517	6.1382297678	1.5717492498	8089	1278	2.59e+08	8089	8089	1.4e+08	8145.5	167	1079.6860959	8089	0.097547817594	387.46134223	12.909797726	0.0010270909094	226.09108143	0	0	0	0	0	0	1
2	223.70780962	163.22310206	235.32001006	230.49862863	169.10970927	242.10806363	8.2706270627	8.696369637	6.4471947195	19.375074158	50.877242164	11.39449235	232.4375	170.875	248.5625	5.6753782242	9.0688786805	2.9339893028	18.582878215	16.602311552	9.2528359743	3.8549567334	2.4724704124	1.2249278055	23868	2424	608071737.66	23868	23868	124144324.77	23863	296	2014.8081416	5967	0.09976832122	364.81670877	12.309087328	0.0008036437844	222.95898593	2	1	638	62	0.02673035026	0.0025976202447	0.9706720295
2	231.5	161.54364553	237.93267445	230.75457317	169.10670732	240.70731707	-1.21875	-1.9560185185	-0.42592592593	62.928094005	50.309938305	32.955661944	239	174.4375	242.375	7.4918277403	-3.3206376863	2.4314130113	7.9434740982	8.6494530258	2.9464939176	11.647147114	0.79301388038	3.8375921997	15076	864	192265825.85	15076	15076	119711169.79	15074	128	734.15237552	5025.3333333	0.11202860811	222.97374771	10.347512253	0.0011694343113	230.98195969	0	2	0	389	0	0.025802600159	0.97419739984
2	233.7954262	159.57625318	238.32349272	236.24485126	161.54347826	239.78489703	3.508650519	3.2292387543	3.1392733564	22.945975528	10.953820038	12.54106178	217.375	170	227.625	7.9878945549	-1.280921621	2.9499062114	7.9878945549	5.0102675885	3.0740302841	13.942573309	-1.1743784727	4.2284104737	21645	1156	234584559.66	21645	21645	148978776.17	21599	155	973.51118629	21645	0.11372252513	201.32525403	9.8647725571	0.0013152016521	233.27975436	0	0	0	0	0	0	1
2	216.17295017	147.42393883	224.85921434	228.3988604	166.75213675	238.07407407	-3.824691358	-2.2172839506	-2.2790123457	-77.098436876	-125.3449433	-61.596515055	222.875	165.0625	230.6875	-16.041835635	-21.769670063	-14.852317834	16.041835635	21.769670063	14.852317834	-3.6799027148	-13.326692814	-9.2358679076	3793	454	107456798.61	3793	3793	63418861.981	3781.5	55	386.41527778	1264.3333333	0.095205449825	545.32059479	14.600774386	0.00094437669598	215.18103117	1	1	195	98	0.051410493013	0.025837068284	0.9227524387
2	228.42430606	172.36951244	237.72754118	231.56326531	175.11265306	241.5322449	4.8088418431	5.4234122042	4.1295143213	25.153520303	49.797974849	12.661328549	175.875	110.1875	211.375	3.1145855471	8.5442054024	1.7432457268	8.9025020028	9.9458516092	4.3871816196	8.5714531707	11.618880786	3.6324589274	15239	1606	331245387.27	15239	15239	122609283.95	15244.5	218	1360.4377528	15239	0.11284214234	323.46463219	11.357040937	0.0010378088578	227.71811359	0	0	0	0	0	0	1
